asset,variant,w_low,cost_type,n_obs,ann_ret_cagr,ann_ret_arith,ann_vol,sharpe_naive,sharpe_hac,max_dd,skew,turnover_annual,detection_power,detection_underpowered_hd,detection_min_n_years,detection_verdict,fixed_threshold_used,fixed_threshold_underpowered
SOL,benchmark,NA,gross,38773,0.3985780745114065,0.3354560594247276,1.0525195083267198,0.31871718934505144,0.3288987250840196,-0.9680287625159468,0.0791332016667469,0.22593041549540893,0.16494861000732275,TRUE,60.863654259039976,UNDERPOWERED,1.17,TRUE
SOL,benchmark,NA,net,38773,0.39775676431542273,0.3348686403444359,1.052518871056425,0.3181592744349795,0.32833798649461365,-0.9680287625159468,0.07915096989425847,0.22593041549540893,0.16465746689282978,TRUE,61.07729848697509,UNDERPOWERED,1.17,TRUE
SOL,overlay_w0.00,0,gross,38773,0.43927760540192184,0.3641413247976299,0.9944879665139298,0.36615960882270704,0.37395736865450346,-0.9702145423487067,-0.013048898833777384,7.003842880356037,0.19092051884231492,TRUE,46.11353324046936,UNDERPOWERED,1.17,TRUE
SOL,overlay_w0.00,0,net,38773,0.4133055654686988,0.3459313333087099,0.9946093734519567,0.3478062267884103,0.35501810420663865,-0.9714281983224219,-0.013993723632684533,7.003842880356037,0.18058921122994664,TRUE,51.10865528744511,UNDERPOWERED,1.17,TRUE
SOL,complement_w0.00,0,gross,38773,0.35902943474049276,0.30677079405181884,1.2100270845136711,0.25352390700834176,0.2655864338051694,-0.9656825811364578,0.46739302944017713,7.003842880356037,0.13318134372291773,TRUE,96.19020415438897,UNDERPOWERED,1.17,TRUE
SOL,complement_w0.00,0,net,38773,0.3345054884100307,0.28856080256289207,1.2100194832162707,0.23847616221508117,0.2497575116697064,-0.9670808990973171,0.45764989527429784,7.003842880356037,0.12649103355519703,TRUE,108.71229759298573,UNDERPOWERED,1.17,TRUE
SOL,volsizing_w0.00,0,gross,38773,0.44570565926388817,0.36859754787389337,0.8548820814387549,0.431167708245269,0.4343225611229614,-0.9354777171169856,-0.10361608744017108,11.974312021253665,0.23033563324004427,TRUE,33.256554307089054,UNDERPOWERED,1.17,TRUE
SOL,volsizing_w0.00,0,net,38773,0.4013896292079606,0.33746433661864955,0.854900130414126,0.39474123890375,0.397475069600796,-0.9374597321302788,-0.1031252638846593,11.974312021253665,0.20771430216873293,TRUE,39.67751395525971,UNDERPOWERED,1.17,TRUE
SOL,overlay_w0.25,0.25,gross,38773,0.42899301150213476,0.3569700084544088,0.9982140052099003,0.3576086957218624,0.36580300871890803,-0.9696825221002323,-0.011103347624179371,5.309364764140643,0.1860627662329224,TRUE,48.345168355182935,UNDERPOWERED,1.17,TRUE
SOL,overlay_w0.25,0.25,net,38773,0.40940222425603867,0.3431656600676482,0.9982880517908158,0.3437541493680585,0.3514994100568541,-0.9706138235619534,-0.011970039651815737,5.309364764140643,0.17835639669478737,TRUE,52.32066298369811,UNDERPOWERED,1.17,TRUE
SOL,complement_w0.25,0.25,gross,38773,0.35902943474049276,0.30677079405181884,1.2100270845136711,0.25352390700834176,0.2655864338051694,-0.9656825811364578,0.46739302944017713,7.003842880356037,0.13318134372291773,TRUE,96.19020415438897,UNDERPOWERED,1.17,TRUE
SOL,complement_w0.25,0.25,net,38773,0.3345054884100307,0.28856080256289207,1.2100194832162707,0.23847616221508117,0.2497575116697064,-0.9670808990973171,0.45764989527429784,7.003842880356037,0.12649103355519703,TRUE,108.71229759298573,UNDERPOWERED,1.17,TRUE
SOL,volsizing_w0.25,0.25,gross,38773,0.43377693511083826,0.360312175761594,0.868553261181221,0.4148417740917514,0.4193048092905233,-0.945865746130515,-0.09509678445785114,9.037216619815043,0.22003078892984823,TRUE,35.92564908729817,UNDERPOWERED,1.17,TRUE
SOL,volsizing_w0.25,0.25,net,38773,0.4004805287486435,0.3368154125500693,0.8685382145090608,0.38779573186708133,0.3918396555983056,-0.9471177817247458,-0.09518900179258505,9.037216619815043,0.2035550310748526,TRUE,41.11150327395506,UNDERPOWERED,1.17,TRUE
SOL,overlay_w0.50,0.5,gross,38773,0.41878190785279257,0.34979869211118425,1.0093090021034608,0.3465724484594735,0.3553495479416987,-0.9691409990417592,4.5819777006652436e-4,3.614886647924634,0.1799075140745902,TRUE,51.473189994117696,UNDERPOWERED,1.17,TRUE
SOL,overlay_w0.50,0.5,net,38773,0.40550966349524376,0.3403999868265849,1.0093467220138501,0.3372478251550848,0.3457149422162867,-0.9697762368858357,-4.5893181542864403e-4,3.614886647924634,0.17480778444862854,TRUE,54.35891557633936,UNDERPOWERED,1.17,TRUE
SOL,complement_w0.50,0.5,gross,38773,0.35902943474049276,0.30677079405181884,1.2100270845136711,0.25352390700834176,0.2655864338051694,-0.9656825811364578,0.46739302944017713,7.003842880356037,0.13318134372291773,TRUE,96.19020415438897,UNDERPOWERED,1.17,TRUE
SOL,complement_w0.50,0.5,net,38773,0.3345054884100307,0.28856080256289207,1.2100194832162707,0.23847616221508117,0.2497575116697064,-0.9670808990973171,0.45764989527429784,7.003842880356037,0.12649103355519703,TRUE,108.71229759298573,UNDERPOWERED,1.17,TRUE
SOL,volsizing_w0.50,0.5,gross,38773,0.42194663656676545,0.35202680364930783,0.9083322938203153,0.3875528879070605,0.3941191435019946,-0.9545813118962457,-0.06054709285362359,6.100121218372016,0.2034105100369047,TRUE,41.16304090653866,UNDERPOWERED,1.17,TRUE
SOL,volsizing_w0.50,0.5,net,38773,0.3995720180351239,0.3361664884815269,0.9083044933174744,0.3701032979080822,0.37629196708178236,-0.9552843455110053,-0.06139388075343012,6.100121218372016,0.1931868956700904,TRUE,45.13603281760226,UNDERPOWERED,1.17,TRUE
SOL,overlay_w0.75,0.75,gross,38773,0.40864376931727464,0.3426273757679583,1.027534281730193,0.33344617484784267,0.3429138456029598,-0.9685898034365186,0.02913541196031395,1.920408531710584,0.17275521699661717,TRUE,55.605480601371426,UNDERPOWERED,1.17,TRUE
SOL,overlay_w0.75,0.75,net,38773,0.4016278534122981,0.33763431358551155,1.0275471368428666,0.32858279827715864,0.33788793421160346,-0.9689147766907698,0.028416960199441958,1.920408531710584,0.17015190229935753,TRUE,57.26369969979429,UNDERPOWERED,1.17,TRUE
SOL,complement_w0.75,0.75,gross,38773,0.3852689441645303,0.32589430430042365,1.0955314944627919,0.297475979419679,0.308517791328981,-0.9672650886228104,0.17962171945549757,2.48523457044861,0.15409928203544224,TRUE,69.8658716391658,UNDERPOWERED,1.17,TRUE
SOL,complement_w0.75,0.75,net,38773,0.37634673362958315,0.3194326944172635,1.0955368228543778,0.29157641053542527,0.3023731500038529,-0.9677158800169169,0.1775616771461286,2.48523457044861,0.1511716971413966,TRUE,72.72171095013219,UNDERPOWERED,1.17,TRUE
SOL,volsizing_w0.75,0.75,gross,38773,0.4102139515079031,0.3437414315370144,0.9710158282078184,0.3540018829265122,0.36265281050707454,-0.9618936794799171,0.0012324066491026888,3.1630258169355328,0.1840369271143431,TRUE,49.33533172770597,UNDERPOWERED,1.17,TRUE
SOL,volsizing_w0.75,0.75,net,38773,0.3986640966848325,0.33551756441299163,0.970994078528025,0.3455402785994517,0.3539540289045903,-0.9621897525937406,3.5030792546733797e-4,3.1630258169355328,0.17933845454449365,TRUE,51.78116163485042,UNDERPOWERED,1.17,TRUE
